Row Number,Shortest Rules
522,"[{'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
523,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
524,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
525,"[{'Rule': 'middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3}]"
526,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}]"
527,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
528,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
529,"[{'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
530,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
531,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
532,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
533,"[{'Rule': 'middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
534,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
535,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
536,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
537,"[{'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
538,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
539,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
540,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
541,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
542,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
543,"[{'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
544,"[{'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
545,"[{'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
546,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
547,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
548,"[{'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
549,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
550,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
551,"[{'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
552,"[{'Rule': 'bottom-left-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
553,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
554,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
555,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
556,"[{'Rule': 'middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'top-left-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}, {'Rule': 'middle-right-square-x <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 3}]"
